bestsellers-rank,description,isbn10,isbn13,lang,publication-date,rating-avg,rating-count,title,author_names,category_names,format_name,tags
1149257.0,A new world scripture in written form by the Hindu Deity Kalabhairava as recorded during conversations with Parmahamsa Nithyananda 2012. Freely available at http: //www.nithyananda.org/akashic-readings/language/1465#gsc.tab=0,094205542X,9780942055429,en,2018-09-01 00:00:00,4.0,,Per the Cosmos : Kalabhairava's Bible,Kalabhairava ParmahamsaNithyananda,"Bibles | Hindu Books | Theology | Assertiveness, Motivation & Self-esteem",Paperback,kalabhairava parmahamsanithyananda bibles hindu books theology assertiveness motivation selfesteem a new world scripture in written form by the hindu deity kalabhairava as recorded during conversations with parmahamsa nithyananda 2012 freely available at http wwwnithyanandaorgakashicreadingslanguage1465gsctab0
26029.0,"Laos, 1976. The monarchy has been deposed, the Communist Pathet Lao have taken over. Most of the educated class has fled, but Dr Siri Paiboun, a Paris-trained doctor remains. And so this 72-year-old physician is appointed state coroner, despite having no training, equipment, experience or even inclination for the job. But the job's not that bad and Siri quickly settles into a routine of studying outdated medical texts, scrounging scarce supplies, and circumnavigating bureaucratic red tape to arrive at justice. The fact that the recently departed are prone to pay Siri the odd, unwanted nocturnal visit turns out to be an added bonus in his new line of work. But when the wife of a party leader turns up dead and the bodies of tortured Vietnamese soldiers start bobbing to the surface of a Laotian lake, all eyes turn to Siri. Faced with official cover-ups and an emerging international crisis, the doctor enlists old friends, village shamans, forest spirits, dream visits from the dead - and even the occasional bit of medical deduction - to solve the crimes.",1849165181,9781849165181,en,2010-04-01 00:00:00,3.98,12255.0,The Coroner's Lunch : A Dr Siri Murder Mystery,Quercus ColinCotterill NigelAnthony,Contemporary Fiction | Crime | Crime Fiction,Paperback,quercus colincotterill nigelanthony contemporary fiction crime crime fiction laos 1976 the monarchy has been deposed the communist pathet lao have taken over most of the educated class has fled but dr siri paiboun a paristrained doctor remains and so this 72yearold physician is appointed state coroner despite having no training equipment experience or even inclination for the job but the jobs not that bad and siri quickly settles into a routine of studying outdated medical texts scrounging scarce supplies and circumnavigating bureaucratic red tape to arrive at justice the fact that the recently departed are prone to pay siri the odd unwanted nocturnal visit turns out to be an added bonus in his new line of work but when the wife of a party leader turns up dead and the bodies of tortured vietnamese soldiers start bobbing to the surface of a laotian lake all eyes turn to siri faced with official coverups and an emerging international crisis the doctor enlists old friends village shamans forest spirits dream visits from the dead and even the occasional bit of medical deduction to solve the crimes
51847.0,The second book of the #1 New York Times bestselling I Am Number Four series!,61974552,9780061974557,en,2011-08-23 00:00:00,4.15,126463.0,The Power of Six,PittacusLore,Adventure Books for Kids | Sci Fi Books for Kids | Romance Books for Teenagers,Hardback,pittacuslore adventure books for kids sci fi books for kids romance books for teenagers the second book of the 1 new york times bestselling i am number four series
1836884.0,"About the book In a world where global development is bringing us closer and making us ever more connected, politics has remained laden with polarities and competition. The author is convinced that professional coaching, which has proved successful in both the business world and personal relationships, can also be beneficial in the world of politics where this service is barely known or used. The book introduces coaching into this world. The approach applies findings from the neurosciences to help improve policy-making in an unpredictable world. The book offers a number of exercises suggesting a holistic sustainable approach. The objective is to allow leading decision-makers to operate with greater ease. Examples are drawn from the multi-layered political world of work with Members of the European Parliament. About the author After some years as a university lecturer in political science, Elke Esders entered the world of international organisations. She has more than 20 years of professional experience in international and political work environments both at the UN Institute for Training and Research in Geneva and as a political adviser in the European Parliament in Brussels. Elke Esders is passionate about ""bigger picture"" perspectives, holism and interconnectedness. How do systems move forward? How do we and the systems we are part of transform? How can we co-create change? The author's coaching expertise includes a master's degree in professional coaching and relationship coaching. The author is a partner in two Brussels-based coaching organisations, RobinsonHenry and Integral Togetherness.",1496033973,9781496033970,en,2014-05-06 00:00:00,4.0,,Towards sustainable decision-making in politics : Coaching for politicians,ElkeEsders,Politics & Government | Miscellaneous Items,Paperback,elkeesders politics government miscellaneous items about the book in a world where global development is bringing us closer and making us ever more connected politics has remained laden with polarities and competition the author is convinced that professional coaching which has proved successful in both the business world and personal relationships can also be beneficial in the world of politics where this service is barely known or used the book introduces coaching into this world the approach applies findings from the neurosciences to help improve policymaking in an unpredictable world the book offers a number of exercises suggesting a holistic sustainable approach the objective is to allow leading decisionmakers to operate with greater ease examples are drawn from the multilayered political world of work with members of the european parliament about the author after some years as a university lecturer in political science elke esders entered the world of international organisations she has more than 20 years of professional experience in international and political work environments both at the un institute for training and research in geneva and as a political adviser in the european parliament in brussels elke esders is passionate about bigger picture perspectives holism and interconnectedness how do systems move forward how do we and the systems we are part of transform how can we cocreate change the authors coaching expertise includes a masters degree in professional coaching and relationship coaching the author is a partner in two brusselsbased coaching organisations robinsonhenry and integral togetherness
1825264.0,"There is intense interest in computer games. A total of 65 percent of all American households play computer games, and sales of such games increased 22.9 percent last year. The average amount of game playing time was found to be 13.2 hours per week. The popularity and market success of games is evident from both the increased earnings from games, over $7 Billion in 2005, and from the fact that over 200 academic institutions worldwide now offer game related programs of study. In view of the intense interest in computer games educators and trainers, in business, industry, the government, and the military would like to use computer games to improve the delivery of instruction. Computer Games and Instruction is intended for these educators and trainers. It reviews the research evidence supporting use of computer games, for instruction, and also reviews the history of games in general, in education, and by the military. In addition chapters examine gender differences in game use, and the implications of games for use by lower socio-economic students, for students' reading, and for contemporary theories of instruction.",1617354082,9781617354083,en,2011-04-30 00:00:00,3.4,5.0,Computer Games And Instruction,SigmundTobias J.D.Fletcher,"Educational Equipment & Technology, Computer-aided Learning (CAL) | Educational Equipment & Technology, Computer-aided Learning (CAL) | Engineering: General | Computing: General | Games Strategy Guides | Business Applications",Paperback,sigmundtobias jdfletcher educational equipment technology computeraided learning cal educational equipment technology computeraided learning cal engineering general computing general games strategy guides business applications there is intense interest in computer games a total of 65 percent of all american households play computer games and sales of such games increased 229 percent last year the average amount of game playing time was found to be 132 hours per week the popularity and market success of games is evident from both the increased earnings from games over 7 billion in 2005 and from the fact that over 200 academic institutions worldwide now offer game related programs of study in view of the intense interest in computer games educators and trainers in business industry the government and the military would like to use computer games to improve the delivery of instruction computer games and instruction is intended for these educators and trainers it reviews the research evidence supporting use of computer games for instruction and also reviews the history of games in general in education and by the military in addition chapters examine gender differences in game use and the implications of games for use by lower socioeconomic students for students reading and for contemporary theories of instruction
,"Are you looking for a funny gift for a coworker? This is a blank, lined journal that makes a perfect gag gift for friends and family, male or female. Other features of this notebook include:",154077645X,9781540776457,en,2016-12-02 00:00:00,4.0,,I Don't Tolerate Bullshit : Blank Lined Journal,SwearWordJournals,Language: History & General Works | Funny Books & Stories | Slang & Dialect Humour | Miscellaneous Items,Paperback,swearwordjournals language history general works funny books stories slang dialect humour miscellaneous items are you looking for a funny gift for a coworker this is a blank lined journal that makes a perfect gag gift for friends and family male or female other features of this notebook include
,"Around the World in Eighty Days is a classic adventure novel by the French writer Jules Verne, first published in 1873. In the story, Phileas Fogg of London and his newly employed French valet Passepartout attempt to circumnavigate the world in 80 days on a £20,000 wager (equal to £1,324,289 today) set by his friends at the Reform Club. It is one of Verne's most acclaimed works. -wikipedia",1475173393,9781475173390,en,2012-04-10 00:00:00,3.94,190026.0,Around The World In 80 Days,JulesVerne,"Contemporary Fiction | Graphic Novels, Anime & Manga | Graphic Novels, Anime & Manga | Graphic Novels: True Stories & Non-fiction | Graphic Novels: True Stories & Non-fiction | Stationery",Paperback,julesverne contemporary fiction graphic novels anime manga graphic novels anime manga graphic novels true stories nonfiction graphic novels true stories nonfiction stationery around the world in eighty days is a classic adventure novel by the french writer jules verne first published in 1873 in the story phileas fogg of london and his newly employed french valet passepartout attempt to circumnavigate the world in 80 days on a 20000 wager equal to 1324289 today set by his friends at the reform club it is one of vernes most acclaimed works wikipedia
,"GIFT IDEAS CALENDARS, PLANNERS & PERSONAL ORGANIZERS FOR MEN / WOMEN",1095887971,9781095887974,en,2019-04-25 00:00:00,4.0,,2019-2028 Ten Year Monthly Planner 6x9 : Portable Format - Ten Years Monthly Calendar Planner 120 Months Planner and Calendar January 2019 to December 2028 Monthly Calendar Planner For Academic Agenda Schedule Agenda Planner and Schedule Organizer,CoreInsights,Flower Arranging & Floral Crafts,Paperback,coreinsights flower arranging floral crafts gift ideas calendars planners personal organizers for men women
,A collection of essays about Navy life.,1534967885,9781534967885,en,2016-06-27 00:00:00,4.0,,Fifty Shades of Penwasser : It's Not What You Think,KennethLynch,Funny Books & Stories | Humour Collections & Anthologies,Paperback,kennethlynch funny books stories humour collections anthologies a collection of essays about navy life
,"This book is a collection of linguistic and philosophical papers dealing with the semantic problems of determiners. The language under investigation is mostly English, although a few papers deal with French and German, and, to a lesser extent, with Dutch, Polish, Russian and Hebrew. The majority of the contributions focus on the semantics of the definite and indefinite articles, leading into discussions of anaphoricness, specificness, opacity and transparency, referentiality and attributiveness and genericness. The relation of the determiners to other parts of grammar, in particular relativisation and predication, is also investigated. Some attention is also given to quantifiers. In the spirit of pluralism, there is no single paradigm unifying all the papers, rather, the volume reflects elements of the Extended Standard Theory, Generative Semantics, Montague Grammar, (Gricean) Pragmatics and Speech Act Theory.",415723787,9780415723787,en,2013-12-06 00:00:00,4.0,1.0,The Semantics of Determiners,JohanVanDerAuwera,Language: Reference & General | Usage & Grammar Guides | Linguistics,Hardback,johanvanderauwera language reference general usage grammar guides linguistics this book is a collection of linguistic and philosophical papers dealing with the semantic problems of determiners the language under investigation is mostly english although a few papers deal with french and german and to a lesser extent with dutch polish russian and hebrew the majority of the contributions focus on the semantics of the definite and indefinite articles leading into discussions of anaphoricness specificness opacity and transparency referentiality and attributiveness and genericness the relation of the determiners to other parts of grammar in particular relativisation and predication is also investigated some attention is also given to quantifiers in the spirit of pluralism there is no single paradigm unifying all the papers rather the volume reflects elements of the extended standard theory generative semantics montague grammar gricean pragmatics and speech act theory
,"#1 New Release in College Guides   The ONLY Book You'll Ever Need to Guide You Through the USA University Admissions ProcessUniversity admissions in the USA is tougher than ever. Nearly three million students are expected to enroll as first-time freshmen in colleges and universities in the United States this school year. How can you prepare, get organized, and stay focused throughout the search and admission process?",1642501085,9781642501087,en,2019-10-03 00:00:00,5.0,1.0,"The University Bound Organizer : The Ultimate Guide to Successful Applications to American Universities (University Admission, University Guide, University Applications, and University Planning Book)",EdwardB.Fiske GailLiss AnnaCostaras,"Teaching Resources & Education | Teaching Resources & Education | Moral & Social Purpose Of Education | Moral & Social Purpose Of Education | Admissions Procedures | Admissions Procedures | Higher & Further Education, Tertiary Education | Higher & Further Education, Tertiary Education | Careers Guidance | Careers Guidance | Advice On Education",Paperback,edwardbfiske gailliss annacostaras teaching resources education teaching resources education moral social purpose of education moral social purpose of education admissions procedures admissions procedures higher further education tertiary education higher further education tertiary education careers guidance careers guidance advice on education 1 new release in college guides the only book youll ever need to guide you through the usa university admissions processuniversity admissions in the usa is tougher than ever nearly three million students are expected to enroll as firsttime freshmen in colleges and universities in the united states this school year how can you prepare get organized and stay focused throughout the search and admission process
2163764.0,"More than 90 historical and modern maps together with explanatory texts guide the reader through Israel's history in War and Peace: Carta's Historical Atlas of Israel. All important aspects of Israel today are portrayed in a set of pictorial maps and texts, including the search for a peaceful settlement with Israel s Arab neighbors, Israel s physical features, an outline of its government and institutions, its economic development, the variety of communities, and its religious and cultural life.""",9652208337,9789652208330,en,2015-03-01 00:00:00,4.0,,War and Peace Carta's Historical Atlas of Israel: Antiquity to Present,MosheAumann,World Atlases / World Maps | World Atlases / World Maps | Middle Eastern History | Historical Maps & Atlases | Biblical Studies & Exegesis,Paperback,mosheaumann world atlases world maps world atlases world maps middle eastern history historical maps atlases biblical studies exegesis more than 90 historical and modern maps together with explanatory texts guide the reader through israels history in war and peace cartas historical atlas of israel all important aspects of israel today are portrayed in a set of pictorial maps and texts including the search for a peaceful settlement with israel s arab neighbors israel s physical features an outline of its government and institutions its economic development the variety of communities and its religious and cultural life
342352.0,"This volume assesses the formidable Special Forces fielded by Italy's navy and air force in World War II. Italian Navy Special Forces were particularly active and respected in the Mediterranean, where 10th Motor-Torpedo Boat Flotilla used frogmen, 'two-man torpedoes' and explosive ram-boats. The Italian Air Force formed a special commando unit, ADRA, before the 1943 surrender; it was tasked with attacking Allied airfields and communications in North Africa. Men from ADRA and Army paratroopers formed the new 'Folgore' Regiment, which also continued to fight alongside German forces until 1945. In both cases, the pro-Allied Italian forces also formed 'mirror' units to fight alongside US and British forces, including the Recce Squadron 'F'. Featuring rare photographs and specially commissioned artwork, this book tells the story of the little-known elite forces fielded by Italy's navy and air force in World War II, some of whose successors remain in service with today's Italian armed forces.",1849088578,9781849088572,en,2013-01-22 00:00:00,3.64,11.0,Italian Navy & Air Force Elite Units & Special Forces 1940-45,PierPaoloBattistelli PieroCrociani MarkStacey,European History | Military History | World War 2 Books | Naval Forces & Warfare | Air Forces & Warfare,Paperback,pierpaolobattistelli pierocrociani markstacey european history military history world war 2 books naval forces warfare air forces warfare this volume assesses the formidable special forces fielded by italys navy and air force in world war ii italian navy special forces were particularly active and respected in the mediterranean where 10th motortorpedo boat flotilla used frogmen twoman torpedoes and explosive ramboats the italian air force formed a special commando unit adra before the 1943 surrender it was tasked with attacking allied airfields and communications in north africa men from adra and army paratroopers formed the new folgore regiment which also continued to fight alongside german forces until 1945 in both cases the proallied italian forces also formed mirror units to fight alongside us and british forces including the recce squadron f featuring rare photographs and specially commissioned artwork this book tells the story of the littleknown elite forces fielded by italys navy and air force in world war ii some of whose successors remain in service with todays italian armed forces
855012.0,"Miller Plays: 6 is the final volume in Methuen Drama's acclaimed series of work by Arthur Miller who, during his lifetime, was acknowledged as 'the greatest American dramatist of our age' (Evening Standard). Featuring two plays from the 1990s and his final two plays (2002 and 2004), it is the first ever publication of Miller's final play, Finishing the Picture. Inspired by his experience during the filming of The Misfits with his then wife Marilyn Monroe, the play was completed and produced at the Goodman Theatre, Chicago, just months before the playwright's death in Feburary 2005. Broken Glass (1994) is set in Brooklyn in 1938 and intertwines a woman's obsession with the news from Germany that government thugs are smashing Jewish stores, with her strange relationship with her husband. 'It balances private lives with public morality...it is also an amazingly full-blooded piece, bursting with pain and passion.' (Daily Telegraph). Mr Peter's Connections (1998) is an unforgettable journey through one man's mind at a time of suspended consciousness, where the living and dead intermingle in his memory.",140810685X,9781408106853,en,2009-01-29 00:00:00,4.0,8.0,Miller Plays: Broken Glass; Mr Peter's Connections; Resurrection Blues; Finishing the Picture v. 6,ArthurMiller,"Plays, Playscripts",Paperback,arthurmiller plays playscripts miller plays 6 is the final volume in methuen dramas acclaimed series of work by arthur miller who during his lifetime was acknowledged as the greatest american dramatist of our age evening standard featuring two plays from the 1990s and his final two plays 2002 and 2004 it is the first ever publication of millers final play finishing the picture inspired by his experience during the filming of the misfits with his then wife marilyn monroe the play was completed and produced at the goodman theatre chicago just months before the playwrights death in feburary 2005 broken glass 1994 is set in brooklyn in 1938 and intertwines a womans obsession with the news from germany that government thugs are smashing jewish stores with her strange relationship with her husband it balances private lives with public moralityit is also an amazingly fullblooded piece bursting with pain and passion daily telegraph mr peters connections 1998 is an unforgettable journey through one mans mind at a time of suspended consciousness where the living and dead intermingle in his memory
,"Methanol - The Chemical and Energy Feedstock of the Future offers a visionary yet unbiased view of methanol technology. Based on the groundbreaking 1986 publication ""Methanol"" by Friedrich Asinger, this book includes contributions by more than 40 experts from industry and academia. The authors and editors provide a comprehensive exposition of methanol chemistry and technology which is useful for a wide variety of scientists working in chemistry and energy related industries as well as academic researchers and even decision-makers and organisations concerned with the future of chemical and energy feedstocks.",3662507765,9783662507766,en,2016-09-09 00:00:00,4.0,,Methanol: The Basic Chemical and Energy Feedstock of the Future : Asinger's Vision Today,MartinBertau LudolfPlass FriedrichSchmidt HeribertOffermanns Hans-JurgenWernicke,Physics Books | Industrial Chemistry | Mechanical Engineering | Energy Technology & Engineering | Alternative & Renewable Energy Sources & Technology,Paperback,martinbertau ludolfplass friedrichschmidt heribertoffermanns hansjurgenwernicke physics books industrial chemistry mechanical engineering energy technology engineering alternative renewable energy sources technology methanol the chemical and energy feedstock of the future offers a visionary yet unbiased view of methanol technology based on the groundbreaking 1986 publication methanol by friedrich asinger this book includes contributions by more than 40 experts from industry and academia the authors and editors provide a comprehensive exposition of methanol chemistry and technology which is useful for a wide variety of scientists working in chemistry and energy related industries as well as academic researchers and even decisionmakers and organisations concerned with the future of chemical and energy feedstocks
,"Sediment Acoustics is Dr. Robert D. Stoll's seminal book addressing Biot Theory for the modeling of acoustic behavior of ocean sediments. The book is written for seismic-acousticians in the geo-exploration, engineering, oceanographic and underwater sound communities. Robert Stoll, a respected leader in marine geoacoustics for more than forty years, added a brief preface and selected bibliography to this 2006 second printing of his book, first published in 1989. Sediment Acoustics provides an excellent introduction to Biot Theory, the physics underlying the model parameters, and the experimentally measurable predictions of theory. The book constitutes a major synthesis for non-specialists: the results of laboratory, in-situ and numerical modeling studies of seismic-acoustic wave propagation, reflection and attenuation in two-phase poro-visco-elastic media. The text draws from Dr. Stoll's then-20+ year study of shallow subsea porosity and permeability and their effects on seismic-acoustics over the 5-1500 Hz band and has much to offer those interested in better understanding of the Biot model. It is written at the graduate literature review level but includes enough tutorial sections and references to be useful as a text for new researchers in seismic modeling, quantitative seismic stratigraphy, offshore marine geotechnique, underwater acoustics and sonar, and ground-interacting aeroacoustics.",932146147,9780932146144,en,2016-09-14 00:00:00,4.0,,Topics in Communications Theory,DavidMiddleton,Wave Mechanics (vibration & Acoustics) | Electronics & Communications Engineering | Acoustic & Sound Engineering,Hardback,davidmiddleton wave mechanics vibration acoustics electronics communications engineering acoustic sound engineering sediment acoustics is dr robert d stolls seminal book addressing biot theory for the modeling of acoustic behavior of ocean sediments the book is written for seismicacousticians in the geoexploration engineering oceanographic and underwater sound communities robert stoll a respected leader in marine geoacoustics for more than forty years added a brief preface and selected bibliography to this 2006 second printing of his book first published in 1989 sediment acoustics provides an excellent introduction to biot theory the physics underlying the model parameters and the experimentally measurable predictions of theory the book constitutes a major synthesis for nonspecialists the results of laboratory insitu and numerical modeling studies of seismicacoustic wave propagation reflection and attenuation in twophase poroviscoelastic media the text draws from dr stolls then20 year study of shallow subsea porosity and permeability and their effects on seismicacoustics over the 51500 hz band and has much to offer those interested in better understanding of the biot model it is written at the graduate literature review level but includes enough tutorial sections and references to be useful as a text for new researchers in seismic modeling quantitative seismic stratigraphy offshore marine geotechnique underwater acoustics and sonar and groundinteracting aeroacoustics
,"This glossy 6""x9"" log book is great for folks to journal their notes about testing new fragrances.",1795577509,9781795577502,en,2019-01-31 00:00:00,4.0,,Perfume Fragrance Scent Review Log Book Vol. 8 : A Fun Journal to Celebrate Finding Your New Signature Scent,FragrantDiscoveriesLogBooks,Flower Arranging & Floral Crafts,Paperback,fragrantdiscoverieslogbooks flower arranging floral crafts this glossy 6x9 log book is great for folks to journal their notes about testing new fragrances
260341.0,"When adventure calls, hunger is never far away: Hiking, climbing, or sleeping beneath the stars makes our stomachs rumble. A quick carbonara with avocado, some rustic hash browns, or a Virgin Mojito will satisfy the appetite and perk up the mood of any hungry camper van driver. The Great Outdoors explains how to cook on an open fire and presents the best outdoor cooking equipment and the most delicious recipes for every meal of the day. From on-the-go sandwiches to self-made pesto, preserved delicacies, or power food--this cook book with a twist is an essential for your next road trip or camping vacation. Take it along and you will be sure to make many new friends on the road and on the campsite.",3899559487,9783899559484,en,2018-05-15 00:00:00,4.0,7.0,The Great Outdoors : 120 Recipes for Adventure Cooking,MarkusSaemmer,Professional Interior Design | Food & Drink | General Cookery | Cooking With Specific Gadgets | Tips & Advice,Hardback,markussaemmer professional interior design food drink general cookery cooking with specific gadgets tips advice when adventure calls hunger is never far away hiking climbing or sleeping beneath the stars makes our stomachs rumble a quick carbonara with avocado some rustic hash browns or a virgin mojito will satisfy the appetite and perk up the mood of any hungry camper van driver the great outdoors explains how to cook on an open fire and presents the best outdoor cooking equipment and the most delicious recipes for every meal of the day from onthego sandwiches to selfmade pesto preserved delicacies or power foodthis cook book with a twist is an essential for your next road trip or camping vacation take it along and you will be sure to make many new friends on the road and on the campsite
,"Do you want to truly improve your health, while not depriving yourself of delicious foods?",1914022262,9781914022265,en,2020-11-09 00:00:00,4.0,,Plant-Based Cookbook : The Easy-to-Follow Solution for Quickly and Permanently Weight Loss with 50+ Whole-Food Vegetarian and Vegan Recipes for Beginners. 7-day Plant Based Diet Meal Plan Included,AmandaGRockridge,Health Books | Diets & Dieting | Cookery For Dietary Conditions | Vegetarian Cookery | House Plants,Paperback,amandagrockridge health books diets dieting cookery for dietary conditions vegetarian cookery house plants do you want to truly improve your health while not depriving yourself of delicious foods
456271.0,Pearson English Readers bring language learning to life through the joy of reading.,1405882018,9781405882019,en,2008-10-17 00:00:00,3.95,173.0,Level 3: Princess Diana,CherryGilchrist,Language: Reference & General | ELT: Learning Material & Coursework | ELT Graded Readers | ELT Non-book Material & Resources | Adult Literacy Guides & Handbooks,Paperback,cherrygilchrist language reference general elt learning material coursework elt graded readers elt nonbook material resources adult literacy guides handbooks pearson english readers bring language learning to life through the joy of reading
3484412.0,"Essay from the year 2017 in the subject Medicine - Medical Frontiers and Special Areas, grade: A, International Business School Budapest, language: English, abstract: This term paper deals with the controversy about legalizing marijuana. The essay looks at both the advantages and disadvantages. It lists the areas in which this drug is used and its reasons. In conclusion it is an article for readers who want to inform themselves of this topic. Firstly it defines the term Marijuana. It is among the drugs which alters the perception and the functioning of the human brain. It is obtained from the dried leaves of the hemp plant. Marijuana is occasionally used for medicinal purposes, in which case it is administered in small dosages. However, its use may include such purposes as leisure and recreation, where in such situations it is ingested in large amounts. Marijuana remains an illegal drug in most countries, wherein individuals in possession of its risk subjection to jail service. However, there are a number of countries with a differing opinion and have legalized the drug for individual and general use. The ever increasing numbers among individuals who use the drug has basis on continued protests from the public, on the benefits associated with legalization of the drug.",3668504865,9783668504868,en,2017-08-23 00:00:00,4.0,,The Debate between legalizing Marijuana and its Benefits for Medical Purposes. A Pros and Cons Analysis,HassanNawaz,Medicine | Complementary Medicine,Paperback,hassannawaz medicine complementary medicine essay from the year 2017 in the subject medicine medical frontiers and special areas grade a international business school budapest language english abstract this term paper deals with the controversy about legalizing marijuana the essay looks at both the advantages and disadvantages it lists the areas in which this drug is used and its reasons in conclusion it is an article for readers who want to inform themselves of this topic firstly it defines the term marijuana it is among the drugs which alters the perception and the functioning of the human brain it is obtained from the dried leaves of the hemp plant marijuana is occasionally used for medicinal purposes in which case it is administered in small dosages however its use may include such purposes as leisure and recreation where in such situations it is ingested in large amounts marijuana remains an illegal drug in most countries wherein individuals in possession of its risk subjection to jail service however there are a number of countries with a differing opinion and have legalized the drug for individual and general use the ever increasing numbers among individuals who use the drug has basis on continued protests from the public on the benefits associated with legalization of the drug
92897.0,"Compiled from original manuscripts and fragments in the British Museum Library, Joseph Peterson's new presentation is the most complete and accurate edition of this famous magical grimoire, The Lesser Key of Solomon the King. He goes to great length to establish the provenance of each part, and possible derivative works, including critical analyses of all major variations, utilizing fresh translations of earlier magical texts such as Johann Trithemius's Steganographia, The Archidoxes of Magic by Paracelsus, and newly discovered Hebrew manuscripts of the original Key of Solomon. Abundantly illustrated, Peterson includes reproductions of the original magical circles, tools, and seals of the spirits with variations of certain drawings from various sources and notae missing from earlier editions. Source list. Appendicies. Index.",157863220X,9781578632206,en,2001-07-10 00:00:00,3.98,1694.0,Lesser Key of Solomon Hb : Lemegeton Clavicula Salomonis,JosephPeterson,"Magic, Spells & Alchemy | Witchcraft & Wicca",Hardback,josephpeterson magic spells alchemy witchcraft wicca compiled from original manuscripts and fragments in the british museum library joseph petersons new presentation is the most complete and accurate edition of this famous magical grimoire the lesser key of solomon the king he goes to great length to establish the provenance of each part and possible derivative works including critical analyses of all major variations utilizing fresh translations of earlier magical texts such as johann trithemiuss steganographia the archidoxes of magic by paracelsus and newly discovered hebrew manuscripts of the original key of solomon abundantly illustrated peterson includes reproductions of the original magical circles tools and seals of the spirits with variations of certain drawings from various sources and notae missing from earlier editions source list appendicies index
30453.0,"'A combination of drama, sex and good social comedy... unputdownable.' The Sunday Times",055215637X,9780552156370,en,2008-03-10 00:00:00,4.15,4448.0,Rivals,JillyCooper,Contemporary Fiction,Paperback,jillycooper contemporary fiction a combination of drama sex and good social comedy unputdownable the sunday times
,"This book is all you need for the perfect party. It contains sumptuous recipes and simple everyday party food that everyone can cook. You can create that perfect party with tasty morsels that will leave your guests hungry for more! From outdoor gatherings to family celebrations, champagne brunches, cocktails and tapas, every party is under control! Delicious and stunning: canapes and finger food, tiny morsels, toast, things on sticks, dips, dippers, tapas, sweet bites.",1742571794,9781742571799,en,2012-04-15 00:00:00,4.0,,Party Food : Delicious Ideas for Every Occasion,DianeDeVantier,General Cookery | Cooking For Parties,Hardback,dianedevantier general cookery cooking for parties this book is all you need for the perfect party it contains sumptuous recipes and simple everyday party food that everyone can cook you can create that perfect party with tasty morsels that will leave your guests hungry for more from outdoor gatherings to family celebrations champagne brunches cocktails and tapas every party is under control delicious and stunning canapes and finger food tiny morsels toast things on sticks dips dippers tapas sweet bites
,"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work.",1436569788,9781436569781,en,2008-06-02 00:00:00,4.0,,"Outlines Of Astronomy, Part One (1902)",JohnFrederickWilliamHerschel,"Anthologies (non-poetry) | Astronomy, Space & Time | Space Science | Astrology",Hardback,johnfrederickwilliamherschel anthologies nonpoetry astronomy space time space science astrology this scarce antiquarian book is a facsimile reprint of the original due to its age it may contain imperfections such as marks notations marginalia and flawed pages because we believe this work is culturally important we have made it available as part of our commitment for protecting preserving and promoting the worlds literature in affordable high quality modern editions that are true to the original work
1727048.0,"This book briefly surveys the evolution of the Western concept of development, recognizing the wider dimensions of human and economic development and the role of institutions and rules, which has moved toward the vision and the path of development envisaged in Islam.",023010388X,9780230103887,en,2010-08-18 00:00:00,2.5,2.0,Islam and the Path to Human and Economic Development,H.Askari A.Mirakhor,History Of Religion | Islamic Story & History Books | Society & Culture: General | Politics & Government | Political Control & Freedoms | Human Rights | Development Economics | Development Economics | Political Economy | Political Economy,Hardback,haskari amirakhor history of religion islamic story history books society culture general politics government political control freedoms human rights development economics development economics political economy political economy this book briefly surveys the evolution of the western concept of development recognizing the wider dimensions of human and economic development and the role of institutions and rules which has moved toward the vision and the path of development envisaged in islam
475236.0,"NEW YORK TIMES BESTSELLER  Who will be with you in the darkest hour? Amy Redwing has devoted her life to rescuing dogs. But the unique bond she shares with Nickie, a golden retriever she saves in the most dangerous encounter of her life, is deeper than any she has ever known. In one night, their loyalty will be put to the test, and each will prove to the other how far they will go--when the stakes turn deadly serious.",345533283,9780345533289,en,2012-05-29 00:00:00,3.74,25936.0,The Darkest Evening of the Year,DeanKoontz,Thriller Books | Thrillers | Horror | Horror,Paperback,deankoontz thriller books thrillers horror horror new york times bestseller who will be with you in the darkest hour amy redwing has devoted her life to rescuing dogs but the unique bond she shares with nickie a golden retriever she saves in the most dangerous encounter of her life is deeper than any she has ever known in one night their loyalty will be put to the test and each will prove to the other how far they will gowhen the stakes turn deadly serious
152309.0,"Firmly focused on developing core skills and assessment capabilities, this revised edition comprehensively matches the latest syllabus and saves you time in course preparation. The second edition has been restructured to focus even more on skills development with a particular emphasis on progressing those tricky - and essential - synthesis and evaluation skills, as well as research and reflection. Clearly differentiated for students at different ability",198366817,9780198366812,en,2016-03-10 00:00:00,5.0,1.0,Complete Global Perspectives for Cambridge IGCSE,JoLally,Sociology | Politics & Government | Business & Management,Paperback,jolally sociology politics government business management firmly focused on developing core skills and assessment capabilities this revised edition comprehensively matches the latest syllabus and saves you time in course preparation the second edition has been restructured to focus even more on skills development with a particular emphasis on progressing those tricky and essential synthesis and evaluation skills as well as research and reflection clearly differentiated for students at different ability
